topic_id,task_id,text
13,1212436929029936,hide any alternative investment positions coming through the feed and replace it by wrapping security
13,1213529664638249,move open position to contribution date
13,1213127620491694,"please add a transfer out as of 10/1/25 for the eur position in account b1001 wrapper there is an offline eur position in the b1001 account wrapper which is showing value as of 9/30 and 10/1, but it s"
13,1213001867117036,"positions double counting refer to the screenshot below the two checked positions — platform [client] - trust and platform [client] - kmg gst, are double counting. pls move the activity from those pos"
13,1212991749481943,bring power of one lp history to pm operating ltd (merge) class positions
13,1212872921789602,create/update merge positions (after creating backup)
13,1212799650312761,please remove iif lp - class a - (distributing)
13,1212423249661154,inception date change for merge
13,1212561432883375,"please create positions in [client] (merge) please create new positions in [client] (merge) for the mappings included on the ""livelinks awaiting link - sc"" tab: new data source direct owner includes t"
13,1211154895780917,"please hide online position for dgp ownership offshore feeder fund, l.p. and also verify the online status of the other 7 positions outlined in task description below and hide if not already hidden fr"
13,1212596926734221,please follow our standard process to hide online alts at and ms and substitute in the positions that are coming through [person]. please see description below for the list of deals starwood online po
13,1212596286747682,"please hide these online private [client] in [client] (merge) position
direct owner
direct owner id
entity id
global long short [client] spv ltd share class a series 2 [id] [id] [id] avenue eu opp fd "
13,1212536301959686,evergreen modular housing remove duplicate
13,1212406658403690,"please consolidate pairs of duplicate [client] . hi could you please migrate the positions under these duplicate legal [client] into the following [client] ? ""[person] gst for sms"" → ""[person] gst for"
13,1212423034493199,please create a new view the attached that shows last updated instead of inception date
13,1209531447561570,duplicate transaction
13,1211495694373447,"please investigate [person] positions which appear to be unlinked with [person] while working on a different workflow, i noticed that the above [client] in were marked as having been managed in [perso"
13,1208881782909396,evaluate duplicated structural [client] position ([person]'s contributory ira) in (view id below)
13,1209707448226206,"please remove the security: manual security (see task description) there were some buy transactions that occurred for a inc, the full value of which was then transferred to liq trust private. there wa"
13,1210440511175402,"please hide the following positions with a $0 value, if there are any transaction please move them to positions - see ids mapped to entity id's ids mapped to [person] [id] [id] [id] [id] [id] [id] [id"
13,1211001983676407,"please fix aldel financial inc (it is being double counted) - description in task per [person]'s email below, please delete aldel financial inc (wtus) (common stock), as it is as it is double counting"
13,1210852026035206,"please deleted the selected distributions, these are duplicates already exported from [person]"
13,1210834327047375,please delete the duplicate long journey fund iv (partnership interest) [id] . this deal is connected to [person] [id]
13,1210774928006446,"please delete overmatch fund i llc (overmatch fund i llc) position [id] , [id] . this deal is connected to [person] ( [id] )"
13,1210709795213604,"please follow our standard template (see below) to ensure a value-based offline holding is not double-counting an asset in an online account. see details below. currently, i see two worldquant securit"
13,1210774928006396,"please delete pecp (pecp) position [id] . this is a duplicate of pecp vi-t co-investment, l.p. which is linked to [person] and data is being exported"
13,1210547949808380,"please review the spreadsheet linked below and assist in identifying whether the private investments held in online accounts (, gs, and ms) as seen in column f are being received through both the acco"
13,1210601767329304,please hide swd's online position for ngp x (4250) and include the commitment in the offline position
13,1210537697356576,"look into the cais deals. oculus is coming through the online feed, ask to move the offline deal included in [id] and link to the correct direct owner cais third point should be added as an offline de"
13,1210616118780529,"please hide , llc (33% interest) position [id] . this should be the position showing a $0 value"
13,1209719349051440,"remove valuations for dfi [client] so that they remain at $0 value holding name
direct owner id
asset entity id
comments
hackman mbs loan
 [id] 
 [id] 
should be $0 as of 1/31/24; any valuations after"
13,1209598730085715,"please remove duplicate expense transactions - vintage fund vi, lp ( [client] ) please remove the duplicate expense transactions below (these are not exported through [person]):

posted date
amount
id"
13,1209444286674436,"please delete distribution for vintage fund vi, lp please delete the below distribution under [client]"
13,1209340137376432,"pearl energy investments, lp - sp direct: expenses duplicated amounts to $32 and $137581 and one of them needs to be deleted dated 12/05/2023. please delete one set of the duplicate transactions."
13,1209038141711530,"please delete the valuation in iron gate share mobility on 12/31/21 in the amount of $1,078,740.00"
13,1209017632208032,please remove these transactions under life style evolution (nugo) under [person]
13,1208961471860813,"please modify positions there's a position under [person] called 2016, but the security should be . is there a way we can keep the history that's currently in and 're-assign' it to '' the security? di"
13,1208961471860826,please remove this distribution please remove this distribution under [client] direct llc:
13,1208875967108849,please remove valuations from [person] remove the 3/31/24 and 12/31/23 valuations for csl completions company - loan in :
13,1208769357613488,please remove 6/30 valuation for monarch [client] [client]
14,1215135664087114,eu large cash return
14,1214307967018040,large cash performance [client]
14,1213264706864719,creating 3 blended benchmarks and updating the reports for [client]
14,1212891789090589,new offline benchmark creation and validation
14,1212872920656830,alternative strategies benchmark weekly return
14,1212389409300350,high cash and mmf return research
14,1215141128983277,investigate why there is differences in values in atg [client] opportunities fund (both classes) between
14,1215032336803965,review unknown security's impact on performance
14,1215030331085485,irr discrepancy
14,1214622576298553,"general updates [person], general updates [person] [email] general updates we are calculating the total returns (and losses) for st.andrews episcopal school (legal entity) for ytd and for some reason "
14,1211308620195091,please investigate cash & equivalents ytd return i hope you’re doing well. i noticed that the cash & equivalents return appears lower than expected. could you please review and confirm whether is acco
14,1214562328160963,"please review these statements and look at the net cash flows for the position ""gotham triple advantage s&p 500 strategy lp seri"" in the month of april 2026. net cash flow looks super high. access to "
14,1213972570962539,please investigate why the boxx etf has a different position size than expected by [person] as he outlined below in his email investigate why the boxx etf has a different position size than expected b
14,1214065075465812,"please investigate anomalous cash returns (see description for link) please see this link. prioritize anomalous cash returns greater than 5% in 2025.

 

thank you,"
14,1214165380261726,ccp security performance pimco grutin
14,1214119392226042,large performance cash
14,1214074687525567,ccp- itd performance question
14,1214053512954276,13 bills that were not run for q12026
14,1213487015615840,please investigate 'optional normalization' transactions which appear to be causing a large discrepancy in ytd performance for public [client] this did not appear to be an issue when we ran the summit
14,1213925098238185,"please review and make adjustments for this spike in value (see description below) hi team, i was generating a report for a client and i saw a large spike in value and then a fall in value a few days "
14,1213890388793035,new fji benchmark
14,1213814461810665,general updates please investigate and verify what the return of cpi + 4% should be and if ccp has the proper benchmark displayed in for the report included as a photo attachment by [person] in the ta
14,1213600698519201,data review from caprock (02/12/26 forward) for the accounts outlined in the spreadsheet provided by [person]
14,1213544856748734,"general updates [person], general updates [person]

 [email] 

general updates

in the ccp client report (new) for st andrews episcopal school, the itd graph shows a spike in portfolio twr (for public"
14,1213422703456426,value spike research slack request
14,1213220123094939,please create a blended benchmark for that looks at their portfolio allocation and assigns corresponding benchmarks for each segment for their portfolio with representative weights
14,1213141210885632,cambridge pe + vc benchmark update
14,1212912349613383,please investigate the negative return for this shown in the attachment for 2025. please designate to as needed. please investigate the crown global -0.08 % shown on the 2025 statement [person] includ
14,1212891685612659,"please update commentary noted in the attached file for report pages 29, 32,37, and 45 please reference the following commentary [person] mentioned needs to be added to the slides in the following [pe"
14,1212713168678401,create offline and blended benchmark
14,1212683052433574,new custom benchmark
14,1211942328328336,equity.net historical performance - dfo to task
14,1212506755308498,"need help with a view please review this view: in the chart called cost basis vs. actual value, i am trying to show cumulative net cash flows against adjusted value in a time series chart over the tra"
14,1212506278986438,"regarding the total returns by asset class, the ytd return and performance contribution is 9.11%, does not appear to align with the figures listed for each individual asset class. please review the to"
14,1212506755308505,"need help with a view part 2 view: in the table called change in value over time, please investigate and resolve any in the cash in/outflows. thank you!"
14,1212383501071738,"please investigate the twrs harold circled in snapshot and confirm if correct, as cash seems too high and money market should be higher please verify if the twrs circled by [person] are correct."
14,1212389408459174,research performance issue on x0025
14,1205538026541627,please investigate anomalous cash performance. this is for [household = [client] ] i was running a view to track performance by asset class ytd and trailing 12 months. i had a grouping of asset class 
14,1211998124713039,and the performance isn't coming through...........
14,1211877714190612,please adjust benchmark to in the cio overview view within dfo's environment as outlined below in task description link to cio overview view in dfo's for quick reference: this came up upon reviewing t
14,1205538026541729,client = [client] ; byline bancorp shows different ytd performance at vs the other custodian. please investigate.
14,1210823996974769,"please review safra lux performance - see email and statements hi team,

could you please review the ytd performance for the [client] in safra lux? on [person] the returns appear lower than on the ban"
14,1211582783641899,"please investigate why public equity returns are not matching up (see details below) please see page 46 on this report: and notice the [ [client] asset class = public equity] return.

then, compare to"
14,1209882366745384,update benchmark associations in (see link in description below)
14,1211191541190202,please investigate ytd performance through 7/31/25 in these two securities (see view id in description)
14,1209717389521167,follow up on bny mellon -
14,1211048743119168,please prepare a table showing 2020 and 2021 performance of dim bod custom benchmark
14,1210710409824179,please change benchmarks per don's email
14,1210563464033795,review pe bench [client] view
14,1210537873545467,please review this view and look at the cash performance ytd (view link in description)
15,1215035004738937,"validate the [client] import template review the account tab for completeness, i.e., not missing details (included in the master shared by the client) in any of the required fields."
15,1214752942936742,ccp backfill for 6 accounts
15,1213034605245376,data import and transfer out validation
15,1214372536838891,"please complete the statement upload for abu dhabi and and fabetri client folders have been merged in . see household.
password for abu dhabi statement: [id]"
15,1214547423855634,check to see if comerica accts are flowing
15,1215181876909086,please reference excel (link in the description below) and update the monthly values for the offline account in the household.
15,1214520907307946,"general updates please look into the historical data needs outlined below by [person] [email] general updates we are trying to get data since inception for some accounts for several clients. (lalo, ji"
15,1214367563930337,"please backfill a8001, m6002, b1001 accounts for [client] in please backfill activity for the three accounts below from 2/3/26 onward: alh investments llc - 8001 [id] dux investments - 1001 [id] richa"
15,1214367563930326,please backfill nem and pcm cash accounts for [client] in please backfill activity for the two accounts below from 10/1/25 to 11/10/25: nem de 2 llc -3917 [id] pcm 2012 de trust - 9570 [id] statements
15,1214262239934404,"please create a wrapper account, a new offline holding to represent the cash in this account, and [client] this account as offline. after that, please backfill the account hi team, this account has be"
15,1213886271330229,please work with [employee] and to backfill 3 new accounts for [client] 's 2011 trust. see description below. there are three new accounts at that started feeding today. there is now a gap in data for
15,1213736303477532,"please back fill the irene groff revocable trust basket 1 account ending in 8939, using the two statements attached below in the task description. please reference the following two statements provide"
15,1213655197834836,"please conduct a backfill in these two accounts to inception (details in description below) please conduct a backfill to inception for two accounts. link to the data here: 

please note you will find "
15,1213636708070832,new db account backfill
15,1213623827405432,"please backfill an account in to inception (see description) hi team, we need help backfilling an account. here is the account in question: here is a direct link to with the file i received from the f"
15,1212913491504587,"general updates please investigate/advise if we can set up a direct data feed for the 6 lines of credit at outlined in task below, or will we need to manually enter them in ? [person] [email] general "
15,1212919073510767,"please complete the statement upload for abu dhabi, and and fabetri client folders have been merged in . see household.
password for abu dhabi statement: [id]"
15,1213234514893084,thomas - line of credit accounts
15,1213140539208974,7830 account backfill
15,1213091472763030,historical backfill for efg accounts for [client]
15,1211997043005673,9002/9039/9040/9089/9090 monthly statements for october 2025
15,1212810184664333,"9002/9039/9040/9089/9090 monthly statements for november 2025 attached please find the statements for 9002,9039, 9040, 9089, 9090."
15,1212350205354706,please extract the month-end values for this account and the intra-month cash flows and load them as the history for this security (see description below) this account ( was loaded with historical dat
15,1210909928427790,"please help us with a data backfill for (see description below) hi team, there are several statements we have loaded in for . please note we are using the values and flows approach with this client, s"
15,1212423249425552,[client] acc x8512 historical data backfill
15,1212006315818627,frost bank checking backfill
15,1211928423575025,validate accounts in against full list of accounts in [client] ’s original spreadsheet (see description) please reference this file: to compare against all accounts in this household list:
15,1211737817202253,"please conduct a backfill for each online account for which there are statements to 12/31/24 (see description) please navigate to this folder: inside, you will find monthly statements and an excel wit"
15,1211699838637705,touch [client] cf upload hi refer to ted's email here and subsequently our reply. i have added touch [client] cfs file under folder. let me know if that file works for adding the historical/missing cf
15,1211282702613176,please backfill transactions in resulting from the stop of a [person] data feed and start of a data feed for the client chase accounts outlined in the subtasks below kindly assist in backfilling trans
15,1211675422030349,"monthly statements august & september 2025 - 9002/9039/9040/9089/9090 please update statements for august and september

attached please find the statements for 9002,9039, 9040, 9089, 9090.  
 
august"
15,1211150634455937,"please complete historical backfill for [client] for the four accounts noted in the task description below, utilizing the five excel files provided (also linked in task description below) we received "
15,1211214207708399,"[person] data with bank statement for 7087 hi [person], please help in reconciling transactions in and the bank statements for [id] . pls flag any transactions in that are not matching with the statem"
15,1211432949096124,"backfill project what are we doing? identifying the ""start"" date (in ) of the accounts shown on the excel file shared by [person] at . the start date is more of less the first transaction snapshot sho"
15,1209707448226215,"please create offline account for dfo stolar llc private please create an offline account owned by [person] called ""dfo stolar llc private"".

add 'cash' as a security under this account.

nav reports:"
15,1210895492241157,please pull transactional data from the chase portal in excel format for the client accounts outlined in the subtasks below we are working on backfilling transactions in for chase accounts that were o
15,1210708414602455,"please conduct a full account backfill for the [client] rockefeller accounts. there are 7 total accounts, only 6 of which have value. i am adding the excel activity reports and the monthly statements "
15,1211139923662608,"please assist with backfilling the accounts in the excel document access the excel with the missing transactions 
please reference column b, d and e"
15,1211002247758393,please include data for [client] ’ inbursa account for july 2025 statement attached below for your reference. please reach out if there are any questions - thank you!
15,1210933528339790,"please include data for [client] ' second account at inbursa please see the second statement 
password is: 277942"
15,1210697986698848,"add history in for altimeter [client] fund, lp"
15,1210728821849928,please help us with a backfill of two different brokerage accounts from for [client] . these accounts were online until february and got disconnected. they were reconnected in june. i have posted the 
15,1210687538624175,please back fill kayne anderson bdc inc class equity in the online account ending in 7245. please see statements q424 - q125 please identify any activities in the statements that are not in and includ
15,1210641920319486,reach out to [person] for historical data and statements for altimeter [client] fund & kayne anderson bdc ( account) after backfilling the online account (kdc) ask the team to hide the online account
15,1208288246648840,please review format of backfill data and confirm this can be imported
15,1209828566485010,"please complete the statement upload for abu dhabi, and and fabetri client folders have been merged in . see household."
15,1210071423729277,please conduct a small backfill for [client] (details in the description below) this is in the eu environment. this is for [household = [client] ]. this is for [legal entity = teopano]. the newest acc
15,1209754780054394,download monthly statements for the following accounts
15,1207719699164963,work on backfill for custodial feeds to 1/1/23
15,1209599624713971,updating loc balances and recording transactions
16,1213365551083396,"4618 world parkway - verify latest transactions have been captured by [person] please confirm the distribution amounts in [person], these are received every year in jan, april, july and october. [clie"
16,1215181850858947,please record mortgage transactions for 1265 tamarack please refer to this template regarding my request for the mortgage transactions for [client] - nevada house
16,1214576691093815,"please update 's (gbm [client] ) and 's private investments per the statement or document provided by the client note: this is a quarterly task. because of due date constraints in , we have the task s"
16,1214747355482873,"noble mortgage - verify latest transactions have been captured by distributions for [client] and [client] are received monthly, they should be recorded as income. [client] ( [client] gst non-exempt ma"
16,1207944255493171,4618 world parkway - verify latest transactions have been captured by [person]
16,1215147864819557,add cimbra distribution for & as outlined below
16,1214960261110187,total distributions and income attribute
16,1214154513370365,"review review statements, cap call, and distributions for maycomb review statements, cap call, and distributions for [person] here: 

documents congruencies and any differences, then report back to [p"
16,1214086563450164,please update the income transaction on 02/19/2026 transaction type to transaction type distribution for a&h legacy fund i [ [id] ] please update the income transaction on 02/19/2026 transaction type 
16,1209218376748253,"please reconcile missing mcp [client] ii, lp distribution in [person] sent over the following screenshot indicating that there was a distribution for mcp [client] ii, llc that was not found in [person"
16,1212758158295435,make sure gp stakes fund iv – notice regarding q3 2025 financial statements and [client] account statement gets sent to [person] once received in case anything needs to be corrected
16,1212421420316025,please update 's (gbm [client] ) and 's private investments per the statement or document provided by the client please update the valuations and or activity gpf ii and iii (only) to euros. the valuat
16,1212888397265001,reach out to [client] team for collier liberty lp missing distribution info to pass along to [person] out to chanta/ [client] team regarding any collier liberty lp- missing distributions. does not rec
16,1212891941855187,general updates please book the distributions outlined below by for january to the respective investments camp [email] general updates team can you book the distributions for january to the respective
16,1212947627104750,"make sure january 22 distribution of $4,130 is recorded in [person] for bdt ii"
16,1212947717495580,"make sure [person] is reflecting the distribution amount for bdt iii amount of $1,015 for jan 22"
16,1211562672780729,"[client] - collier liberty distribution amount confirmation confirm distribution amount for collier liberty llc
check with [client] accounting team/armanino, and update the task within [person]. next "
16,1212819039632262,echo realty distribution
16,1211914207878584,reach out to [person] for the 1265 tamarack mortgage (nevada house) statement please ask [person] to share this statement each month so we can update the mortgage transactions in .
16,1212678237675003,missing distribution
16,1212662769352723,"please add the distribution for gpf iii as outlined by in his email below please add the distribution for gpf iii on dec 30th, 2025, for 11,284.99 euros, as outlined by in his email below. thank you!"
16,1212628598853654,confirm that [person] adds the missing missouri leasing & consulting distribution
16,1212628616323274,confirm that [person] adds the missing clyde street distribution
16,1211306074517663,reach out to [client] team for collier liberty lp missing distribution info to pass along to [person] out to chanta/ [client] team regarding any collier liberty lp- missing distributions. does not rec
16,1211066555266692,"4618 world parkway - verify latest transactions have been captured by [person] please confirm the distribution amounts in [person], these are received every year in jan, april, july and october.

 [cl"
16,1212348048451526,check to see if received distribution per 's instruction below
16,1211879500613570,"confirm echo realty distribution amount check with armanino team (chanta, [person], [person]) to confirm monthly distribution amount for echo realty. subsequently complete the placeholder task in [per"
16,1212290421729910,echo realty distribution in [person]
16,1211910488817419,"please update 598 mortgage and 600 mortgage, in , using the statements linked in the task description below please reference the most recent statements and make appropriate updates provided for [clien"
16,1211562672538631,"[client] - echo realty distribution amount confirmation check with [client] accounting team/armanino for confirming distribution amount for echo realty. once confirmed, [client] the task complete with"
16,1211650853006418,"general updates please book the distributions for september as outlined for the two investments shown in the task description [person]

 [email] 

general updates

team, 

roger camp (camp family) rec"
16,1211066378455500,"noble mortgage - verify latest transactions have been captured by distributions for [client] and [client] are received monthly, they should be recorded as income. [client] ( [client] gst non-exempt ma"
16,1210724187390243,reach out to to request activity for 's and 's alternatives (statement shared by listing below deals) gpf ii gpf iii cimbra hdr alt gaia publimetro msh someone somewhere birdman
16,1211127002771467,look into [person]'s email about a missing distribution
16,1211127607716513,"add [client] distribution to missing distribution flagged by [person]. i forwarded email and attachment she provided for reference along to [person] to add. once added, i will make sure it is pushed t"
16,1210989111791002,"fix name and distribution in for accolade [client] iv, lp and upload [client] i distribution to [person] and push to [person] [client] iv, lp – 06/25/25 [client] distribution $105,634.06 – correct inv"
16,1210744929788520,"noble mortgage - verify latest transactions have been captured by distributions for [client] and [client] are received monthly. [client] ( [client] gst non-exempt marital trust) - $10,000 received in "
16,1210917891772855,"orion pro fund iii, lp holding update working to obtain distribution details from contact at orion pro fund iii, lp ([person]) for [person].

once received, pass along to [person] to update.

emailed "
16,1210980071540500,please add the following distributions as outlined below in the task description for under the regular environment > please add the following distributions as outlined below for under the regular envi
16,1210774928006452,please update [person] with the distributions to [person] in october and december statements are saved please add these cash flows in [person]. account - kayne anderson bdc - cashflows - add new cashf
16,1210570851876770,"please update 's (gbm [client] ) and 's private investments per the statement or document provided by the client updates (as of 7/10) gpf iii made a distribution on june 23rd of: 14,849.41 euros. cimb"
16,1210697986698830,"please create two line items in for 598 and 600 mortgages and record the values. add each as a security, directly owned by edward k freedman asset class - real estate
statements are saved the value as"
16,1210500349414337,noble mortgage - verify latest transactions have been captured by [person]
16,1210273388048967,please update 's and 's private investments (gbm [client] ) per the statement please update the valuations for gpf ii and iii (only) to euros. the valuation amounts in the statement are already shown 
16,1209995522094241,"4618 world parkway - verify latest transactions have been captured by $5,400 distribution received in jan, april, july and october every year. updated amount $6000."
16,1210101241243367,please update 's private investments (gbm [client] ) per the statement please update the valuations for gpf ii and iii (only) to euros. the valuation amounts in the statement are already shown in usd.
16,1210187118363581,"general updates general updates [person] [email] general updates mrei v investors, lp. owned by j [id] lllp, 2013 lllp, & ssd 1983 sub s this is an issue. all three investments are active in . all thr"
16,1209929561496394,follow up on [client] distributions received in bank please add the two (2) missing [client] distributions for phoenix 2010.
16,1209324054184517,prepare and mail fema flood insurance acknowledgement for shokat
16,1209806551691176,"please record mortgage - exeter 1031 exchange services, llc (400 n marine) transactions"
17,1215178219876321,"ccp - view and report based views hi pls help with the below for ccp

 pls build a view that shows all of the flagged assets by twr not fitting within a certain threshold by asset class.
 refer to the"
17,1214202930986414,audit log research for deleted transaction
17,1212911941132829,watford performance research and fix
17,1212943981884903,urgent - performance report
17,1207890669282140,"alternatives audit and changes from [person] there were a few items that [employee] and i briefly discussed:
 we have two positions for kailix [client] (one for [client] assets, and the other for [per"
17,1214976654384319,"nav & aggregated security follow-up hi, as mentioned there are two ideas id like to talk through. these can be separate email threads if necessary. the scenario has come up many times of doing a nav f"
17,1214236206544100,please add chart to portal views please add the chart to the right of each table in the views below accompanying chart (to the right of table) bar should be set to the target allocation range (%) - di
17,1214119077830197,follow up on public equity reviews please see [person]’s request below and the linked file: please build the requested analysis view below: we segment it into four sections based on market cap and geo
17,1213020824353119,work on a previous year milestone report and update action plan for the year ahead
17,1215081593926922,adams street audit and update
17,1214849331681915,"report revisions 05.15.26 team, had a meeting with the [person] family last week, here is the short list of revisions: can we add page numbers to the pdf add a “personal – overview” page after “real a"
17,1214659229762663,pdf report changes here are the [person] report updates. it looks like a long list but it’s primarily collapsing account groupings and zeroing out cost basis. if the new asset allocation page requests
17,1214807500242128,[client] audit view
17,1213997437944426,follow up on table request - power of one please see if it’s possible to add the separate table to the view per [client] ’s request below
17,1214412422012687,"please create investment budget view in client portal please create the below view called ""investment budget"" which will need to be added to the following view sets:

 

 

 groupings
 mwa - sub class"
17,1214271492387765,"please 1) reclassify lyme forest fund iv and 2) adjust lendable opportunities fund's performance to only show consolidated performance in the portfolio overview view please assist with the following:
"
17,1214362889007113,"- new views to create in online portal hi pls see the request here below: team, please create an task for the below portal view request: table #1 (full balance sheet view) add a new asset table below "
17,1214382060694938,index returns - portal view request would you please have build us the following portal view? it doesn't use any specific portfolio groupings and can be placed wherever is building the public equity r
17,1213529749065976,"general updates please create a view for that she can see the accounts in the attachment below, along with value as of 12.31.2025 and client name/household. [person] [email] general updates i need a v"
17,1214284801235591,instance wide audit and clean up
17,1214272103813748,"please provide some guidance on retitling columns per [person], please provide a screenshot of how to go about re-titling column titles in his instance's dashboards. this may be something we have to d"
17,1213986733449233,"general updates please make the updates outlined below for watford by [person] [email] general updates accounts to update:
update private investments and offline accounts.
-watford interest - inscript"
17,1213826734738734,% of billable assets report
17,1213267541615584,please make the updates noted below in the task description (requested by [person]) - report linked in task description below after reviewing the report it looks like the following edits below are sti
17,1213610199383888,please review all [client] dashboards and replace adjusted twr with adjusted irr in any performance tables and charts
17,1212887667577699,investment portfolio overview - 2026-01-13 (copy) report updates - please reference the latest report that [person] is requesting updates to below here (updates for each page noted below): investment 
17,1213433786410377,"general updates [person], general updates [person]

 [email] 

general updates

team, i’m unable to get the attached view to display the underlying accounts separately—it only shows the wrap account. "
17,1212911776267730,"please replicate and ensure that the slides 6,7,11, and 13 in the presentation powerpoint included in the task description below, are all incorporated into the [person] report we are currently working"
17,1213017381289137,adjusted value metric
17,1212832138063911,audit ga17 and for bdt ii and bdt iii
17,1212782359767000,watford privates audit and fix
17,1212991749481952,run with private q4 report
17,1212930082188420,"please create a new view for [client] in per [person]' request, please create a view for [client] that shows performance at top level, going back to beginning of 2024. he wants to see the value of the"
17,1212872920656850,report change page 4 - asset allocation overview with an area chart of asset allocation over time and then a table that shows asset class groupings and values over time (each column can represent a ye
17,1212808650565688,watford position change
17,1212738691670124,sterling iv audit and fix
17,1212683564341528,[client] audit views noting the findings on the audit views created in [client] instance. devops views- devops - account connection - data status - all set devops - financial audit [not sure if this v
17,1212660971287395,augment [client] - data model validation (merge) table 4a: add filter for manually updated positions or managed in [person]
17,1212504096124918,add space forge to 50/50
17,1212350961232849,"please add the benchmark, hfri fund of funds composite index, to [person] for reference please let us know if there are any questions! this request stems from [person] questions from , but would be he"
17,1211983886652971,"please create a dashboard for fj to mimic these charts and tables (see description) ideas to incorporate into the dashboard: 
and 

please create 1 dashboard with many of these charts and tables. note"
17,1212289763841709,[client] - fixed income overview - view modification
17,1212299731561635,"please create a copy of view “ [client] - performance v2 - fixed income only” and instead of the benchmark blend of bloomberg us aggregate (total return) & bloomberg us high yield ba (total return), h"
17,1211794075480338,please create/ modify dashboards for dfo as discussed in meeting on 10/30
17,1210754825359363,please update the alternative investment view - please assist with updating their alternative assets overview refer to #1-3 below: ✅a list in abc order rather than by vintage year (its nice to see vin
17,1211788245851059,"please create views for [client] data check workflows view name
grouping(s)
column(s)
filter(s)
view id
comments - devops - missing attribute - in/out estate
top level legal entity
direct owner id, en"
17,1211841824481346,[client] - asset allocation by custodian view
17,1211184062162569,instance wide cost basis missing audit
17,1210335832464031,"please assist with the following [client] report see the reports under [client] legal entity. please make the updates to 1q25 [client] board packet please access the benchmark excel 

additions for th"
17,1210900163867816,please create an analysis view grouped by large twr buckets which shows any large twr buckets for any position to inception the objective here is to use the large twr bucket grouping in to report when
18,1212679059843194,"monthly task: unhide and update valuations from online to offline account for ml feeder fund and mrei v investors, lp."
18,1214794672113263,databento - series b closing / nav update
18,1214745112031881,"belco decrease the value of all of their [client] for ""byheart"" security by 75 %"
18,1214245627491455,dcf reconciliation
18,1214086319181891,please investigate and resolve the missing data errors shown for [client] philanthropy please investigate and resolve the missing data errors shown for [client] philanthropy
18,1213618260510355,"follow up on impact investments pvt ltd: [ nav statement as at 30 june 2025-vijay and [person] [client] charitable foundation] please add the 6/30/25 statement value to [person] for “menterra, lp” und"
18,1213016314405977,"please investigate why the mrei investment is not showing a valuation date, per [person]'s screenshot in the task description below. please investigate why the mrei investment is not showing a valuati"
18,1212887108181459,"please investigate the disconnect for mrei, noted by [person] below. it looks like [person] is getting it right, but [person] is not, and this probably has something to do with how we initially set up"
18,1212445230392789,dfi monthly nav
18,1212310799271557,"please fix the unrealized gain total issue on the intraday value view for [person] flagged one security in the view which is showing a unrealized gain, which is preventing the total from showing at th"
18,1209870509865607,duplicate of please preview [contact = [person]] and take a look at the drop in portfolio value for [client] investments [client] and the foundation. please investigate what caused the drops in value.
18,1211046126945642,please prepare an extract (in excel) from that shows the cost basis for each security that is transferred to nt see link to accounts that are in the process of being transferred
18,1210909601221038,"updates updates - consensus jay s. lipsey [email] updates missing data (e.g., missing cost basis, etc.) please provide more details on the missing data (optional).:
you can look at a view in called ""c"
18,1211186195582162,"updates - wfc balances hi,
i think we still need to refine the way [person] is pulling in wfc balances. there are a few numbers i don’t think are correct. baja securities is showing a balance of $116m"
18,1211302006649294,"complete reconciliation for swd's investment ngp x , pai europe fcpi and vintage fund vi the following private [client] statements have issues for 2024 - 1) dst opp (its not 56x); 2)ngp x (its not 20x"
18,1211363148981419,"please investigate the drop in value in the japan investment accounts (see description below) : japan investment data issue hi team, the historical segments were added to for the japan investments, bu"
18,1211384533237858,"please upload dfi nav reporting packages per [person]'s email team: i believe that the august 2025 nav reporting package for nav is available. this request is time sensitive, please handle this mornin"
18,1210859240902201,"please create a table in 's [person] that captures the monthly valuations of dfi per limited partner from october 2021 through december 31, 2022. extract the limited partner-level monthly valuations a"
18,1210467899894238,"updates [duplicate] updates consensus mining & seigniorage corp is ssd 1983 discretionary and not ssd 1983 sub s. jay s. lipsey [email] updates missing data (e.g., missing cost basis, etc.) please pro"
18,1211011128721948,"updates updates - trade view creation [person] [email] updates missing attribute (e.g., asset class or sub-asset class)
missing data (e.g., missing cost basis, etc.) medium priority please provide mor"
18,1211011478815748,"updates updates - view question - equity gaing (jsl) - no tpl jay s. lipsey [email] updates missing attribute (e.g., asset class or sub-asset class)
missing data (e.g., missing cost basis, etc.) pleas"
18,1211066891692471,"updates updates [person] [email] updates missing data (e.g., missing cost basis, etc.) please provide more details on the missing data (optional).:
the direct owner mlx7334 recieved 2 shares of glibk "
18,1210857158754894,"update echo realty in [person] with missing cash flows that [person] from (now armanino) sends via (which are missing in and intact) accountant, [person], sends us an email with cash flows that are mi"
18,1210940157503371,"updates updates [person] [email] updates missing data (e.g., missing cost basis, etc.) please provide more details on the missing data (optional).:
we need to get rid of this ""test client"" that's feed"
18,1210629548004890,"updates updates - [person] [email] updates missing data (e.g., missing cost basis, etc.) please provide more details on the missing data (optional).:
this needs a whole 'makeover'. private credit fund"
18,1210822878389197,please assist with the backfill for hk japan special opportunity fund. we have statements for three accounts as discussed earlier today. see the link in the description see statements
18,1210793348736562,"updates [duplicate] updates [person] [email] updates missing data (e.g., missing cost basis, etc.) please provide more details on the missing data (optional).: team: historical statements for the 3 ja"
